text,emotion,emotion_code,processed_text
"Oh, I'm still mad at them but I also now that they bring happiness to lots of kids who's moms didn't kill themselves, so by supporting them, I'm doing a good thing, but I'm not",anger,2,"Oh , I am still mad at them but I also now that they bring happiness to lots of kids who's moms didn't kill themselves , so by supporting them , I am doing a good thing , but I am not"
What kind of problem?,surprise,4,What kind of problem ?
"Well to tell you the truth, they uh,  they had a problem with the bag!",sadness,1,"Well to tell you the truth , they uh , they had a problem with the bag !"
Y'know what? It was a stupid play anyway!,sadness,1,Y'know what ? It was a stupid play anyway !
"Y'know, Joey, I think it's time to give up the bag.",sadness,1,"Y'know , Joey , I think it is time to give up the bag ."
I don't wanna give up the bag.,sadness,1,I do not wanna give up the bag .
I don't have to give up the bag!,anger,2,I do not have to give up the bag !
Do I Rach?,sadness,1,Do I Rach ?
"Oh, you think I should give up the bag!",anger,2,"Oh , you think I should give up the bag !"
"Honey wait, Joey, I’m sorry I mean as terrific as I think you are with it",neutral,6,"Honey wait , Joey , I am sorry I mean as terrific as I think you are with it"
I just don't know if the world is ready for you and your bag.,sadness,1,I just do not know if the world is ready for you and your bag .
I can't believe I'm hearing this!,sadness,1,I can't believe I am hearing this !
"I'm not saying that you shouldn’t have a bag, I just—it's just there are other bags that are a little less umm,  controversial.",neutral,6,"I am not saying that you shouldn’t have a bag , I just—it is just there are other bags that are a little less umm , controversial ."
"Yeah umm, they're called wallets.",neutral,6,"Yeah umm , they are called wallets ."
I think you'll find this room more to your liking.,neutral,6,I think you will find this room more to your liking .
They say he's only got half a tank left.,neutral,6,They say he's only got half a tank left .
Half a tank? We still got a lot of high-speed chasing to do!,surprise,4,Half a tank ? We still got a lot of high-speed chasing to do !
We're switching rooms again.,anger,2,We're switching rooms again .
What? Why?,surprise,4,What ? Why ?
"This is a garden view room, and we paid for an ocean view room.",anger,2,"This is a garden view room , and we paid for an ocean view room ."
Our last ocean view room was unacceptable to you.,happiness,0,Our last ocean view room was unacceptable to you .
"Excuse me, umm, can I talk to you over here for just a second?",anger,2,"Excuse me , umm , can I talk to you over here for just a second ?"
Are you kidding me?! Joey. Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey!!,anger,2,Are you kidding me ? ! Joey . Joey ! Joey ! Joey ! Joey ! Joey ! Joey ! Joey ! Joey ! Joey ! !
Joey. Joey. Joey. Joey! Joey!!,anger,2,Joey . Joey . Joey . Joey ! Joey ! !
"Oh. Oh, did-did-did I wake you?",surprise,4,"Oh . Oh , did-did-did I wake you ?"
"Hey! Oh, I was just about to leave. I-I-I-I didn’t think you were coming.",surprise,4,"Hey ! Oh , I was just about to leave . I-I-I-I didn’t think you were coming ."
"Oh, I wouldn’t miss this.",happiness,0,"Oh , I wouldn’t miss this ."
"Well, I’m very glad you’re here.",happiness,0,"Well , I am very glad you are here ."
"Oh, you’re such a gentleman.  Come on! We’re going to my place!",happiness,0,"Oh , you are such a gentleman . Come on ! We are going to my place !"
So are guys doing okay?,neutral,6,So are guys doing okay ?
"Yeah, we talked and Monica made me see that I over reacted a little bit and some things in life are more important.",neutral,6,"Yeah , we talked and Monica made me see that I over reacted a little bit and some things in life are more important ."
Do you have a minute?,neutral,6,Do you have a minute ?
"Well yeah, sure, what’s up?",neutral,6,"Well yeah , sure , what’s up ?"
I got asked out twice today when I was at lunch…by guys.,neutral,6,I got asked out twice today when I was at lunch…by guys .
Oh really?!,surprise,4,Oh really ? !
Yeah. Did you tell someone that I was gay?,neutral,6,Yeah . Did you tell someone that I was gay ?
"Oh, did you not want people to know that?",happiness,0,"Oh , did you not want people to know that ?"
But I’m not gay. And I especially wouldn’t want you to think I was gay.,happiness,0,But I am not gay . And I especially wouldn’t want you to think I was gay .
Why’s that?,neutral,6,Why’s that ?
I don’t think I should say.,neutral,6,I do not think I should say .
"Ohh, you can say. Come on, I don’t want you to feel like you can’t tell me things.",neutral,6,"Ohh , you can say . Come on , I do not want you to feel like you cannot tell me things ."
‘Kay.,neutral,6,‘Kay .
Well,neutral,6,Well
I’d love to ask out your friend Phoebe.,neutral,6,I’d love to ask out your friend Phoebe .
"Yeah, she’s gay.",neutral,6,"Yeah , she’s gay ."
"Great! All right, so I’ll call you later.",happiness,0,"Great ! All right , so I’ll call you later ."
Hey-Hey-Hey! Who was that?,surprise,4,Hey-Hey-Hey ! Who was that ?
That would be Casey. We’re going out tonight.,neutral,6,That would be Casey . We are going out tonight .
"Goin’ out, huh? Wow! Wow!  So things didn’t work out with Kathy, huh? Bummer.",surprise,4,"Goin’ out , huh ? Wow ! Wow ! So things didn’t work out with Kathy , huh ? Bummer ."
"No, things are fine with Kathy. I’m having a late dinner with her tonight, right after my early dinner with Casey.",neutral,6,"No , things are fine with Kathy . I am having a late dinner with her tonight , right after my early dinner with Casey ."
Yeah-yeah. And the craziest thing is that I just ate a whole pizza by myself!,anger,2,Yeah-yeah . And the craziest thing is that I just ate a whole pizza by myself !
Wait! You’re going out with Kathy!,surprise,4,Wait ! You are going out with Kathy !
Yeah. Why are you getting so upset?,surprise,4,Yeah . Why are you getting so upset ?
"Well, I’m upset—for you. I mean, having sex with an endless line of beautiful women must be very unfulfilling for you.",disgust,5,"Well , I am upset—for you . I mean , having sex with an endless line of beautiful women must be very unfulfilling for you ."
What is the big deal? It’s not like we’re exclusive.,sadness,1,What is the big deal ? It is not like we are exclusive .
"Look, Joey, Kathy is clearly not fulfilling your emotional needs.",anger,2,"Look , Joey , Kathy is clearly not fulfilling your emotional needs ."
"But Casey, I mean granted I only saw the back of her head, but I got this sense that she’s-she’s smart, and funny, and gets you.",neutral,6,"But Casey , I mean granted I only saw the back of her head , but I got this sense that she’s-she’s smart , and funny , and gets you ."
You got all that from the back of her head?,surprise,4,You got all that from the back of her head ?
"All right look, I think it’s time for you to settle down. Y'know? Make a choice, pick a lane.",neutral,6,"All right look , I think it is time for you to settle down . Y'know ? Make a choice , pick a lane ."
Who’s Elaine?,neutral,6,Who’s Elaine ?
Can you people not see me?!,happiness,0,Can you people not see me ? !
"So, will you talk to him?",neutral,6,"So , will you talk to him ?"
I don’t know Rach.,neutral,6,I do not know Rach .
"Oh, come on! I’ll give you ten free",anger,2,"Oh , come on ! I’ll give you ten free"
One!  No ten! You said ten! You can’t take that back!,anger,2,One ! No ten ! You said ten ! You cannot take that back !
"Listen, can we watch cartoons on your television?",neutral,6,"Listen , can we watch cartoons on your television ?"
We need a porn break.,neutral,6,We need a porn break .
"We spent the last two hours watching In & Out & In, Again.",neutral,6,"We spent the last two hours watching In & Out & In , Again ."
"Well, so, why don’t you just turn it off?",happiness,0,"Well , so , why do not you just turn it off ?"
Because then we would be the guys who turned off free porn.,neutral,6,Because then we would be the guys who turned off free porn .
"Ooh, good, you’re hear! Okay.",happiness,0,"Ooh , good , you are hear ! Okay ."
"Well, what-what ‘cha got there?",happiness,0,"Well , what-what ‘cha got there ?"
"Oh this, well I’m glad you asked.",happiness,0,"Oh this , well I am glad you asked ."
"Now, don’t you hate it when you have to cut a tin can with an ordinary steak knife?",disgust,5,"Now , do not you hate it when you have to cut a tin can with an ordinary steak knife ?"
"Now, I know what you’re thinking",neutral,6,"Now , I know what you are thinking"
Pregnant Woman Slays Four?,fear,3,Pregnant Woman Slays Four ?
"Phoebe, they didn’t make you pay for those knives, did they?",surprise,4,"Phoebe , they didn’t make you pay for those knives , did they ?"
"Honey, you’re not gonna make enough money to help Frank and Alice just by selling knives.",neutral,6,"Honey , you are not gonna make enough money to help Frank and Alice just by selling knives ."
"No-no, I know that, but I just have to make enough money for the second part of my plan.",neutral,6,"No-no , I know that , but I just have to make enough money for the second part of my plan ."
What’s the second part of your plan?,neutral,6,What’s the second part of your plan ?
Yes that’s right.,neutral,6,Yes that’s right .
"I tired attacking two women, did not work.",neutral,6,"I tired attacking two women , did not work ."
"No, I mean it’s okay, I mean, they’re-they’re my friends.",neutral,6,"No , I mean it is okay , I mean , they’re-they are my friends ."
"In fact, I-I-I was married to one of them.",anger,2,"In fact , I-I-I was married to one of them ."
"Let me get this straight man, you attacked your ex-wife?!",anger,2,"Let me get this straight man , you attacked your ex-wife ? !"
"Oh, no!",surprise,4,"Oh , no !"
"No, I tired!",surprise,4,"No , I tired !"
But I couldn’t.,neutral,6,But I couldn’t .
That’s why I’m here.,anger,2,That’s why I am here .
Maybe we could attack them together?,neutral,6,Maybe we could attack them together ?
That-that’s a no.,neutral,6,That-that’s a no .
"What? No! No, I’m not stopping. I’m Red Ross!",sadness,1,"What ? No ! No , I am not stopping . I am Red Ross !"
"Dude, if you go back out there, you’re gonna be Dead Ross!",anger,2,"Dude , if you go back out there , you are gonna be Dead Ross !"
I don’t care! I am not quitting! I insist on finishing this game!,anger,2,I do not care ! I am not quitting ! I insist on finishing this game !
"All right, all right, if you insist on doing this, at least let me help you.",anger,2,"All right , all right , if you insist on doing this , at least let me help you ."
